probes,moduleColor,GS.PCD,p.GS.PCD,MEyellow,MEyellow
LINC01284,yellow,0.074626042,0.127228965,0.335417695,1.78152E-12
HMGN2P3,yellow,0.01719634,0.725607332,0.472835006,9.98531E-25
AL035250.2,yellow,0.034522092,0.480966666,0.247181791,2.98645E-07
LINC01747,yellow,0.186026752,0.000128154,0.318713303,2.39951E-11
RSU1P1,yellow,0.005265705,0.914420054,0.246157926,3.35381E-07
IGKV1OR22-5,yellow,0.101786173,0.037278705,0.27640761,8.74194E-09
VAV3-AS1,yellow,0.15871927,0.001114577,0.648095616,2.81144E-51
AC092098.1,yellow,0.036440233,0.456917774,0.212167061,1.18711E-05
AOAH-IT1,yellow,0.206959382,1.9546E-05,0.222969522,4.05424E-06
AL451074.4,yellow,-0.076225487,0.119256279,0.223058432,4.01765E-06
SETSIP,yellow,-0.01475909,0.763242995,0.376293666,1.52982E-15
AC104024.1,yellow,0.273987736,1.19042E-08,0.4382516,4.30205E-21
AC114878.1,yellow,0.048852484,0.318476375,0.253221798,1.49071E-07
AC074011.1,yellow,0.267791139,2.58906E-08,0.326578172,7.19473E-12
AC093423.2,yellow,-0.043727657,0.371945023,0.175429169,0.000308283
AC021188.1,yellow,0.235500459,1.08861E-06,0.635567357,8.5902E-49
AL807761.4,yellow,0.041192881,0.400328153,0.183082769,0.000164354
LINC02541,yellow,0.013402655,0.784439519,0.222058908,4.44788E-06
AC103563.2,yellow,0.147020357,0.002554155,0.397649137,2.51711E-17
MIR4422HG,yellow,0.111459224,0.022500458,0.513169373,1.59713E-29
ECE1-AS1,yellow,0.215094214,8.92042E-06,0.713461214,2.1027E-66
HLA-T,yellow,0.074041166,0.130245438,0.282702806,3.8603E-09
ARHGAP42P2,yellow,0.1485536,0.002298608,0.300620328,3.36333E-10
DNAH8-AS1,yellow,0.050244178,0.304868783,0.372721215,2.95446E-15
CFAP58-DT,yellow,0.292137818,1.0908E-09,0.546947192,4.61254E-34
EZH2P1,yellow,-0.053401486,0.275442787,0.206486601,2.04386E-05
AC103563.3,yellow,0.082078887,0.093361563,0.308969821,1.01702E-10
CDY17P,yellow,0.008302032,0.865455588,0.057006947,0.244276459
HLA-DPA1,yellow,0.395160103,4.1262E-17,0.591225617,7.47082E-41
HLA-DPA2,yellow,0.195353846,5.68061E-05,0.251172803,1.89075E-07
IGHV4-31,yellow,0.051386014,0.293995621,0.159757484,0.00103262
CLEC12A-AS1,yellow,0.284499903,3.04538E-09,0.639999443,1.1697E-49
AL357873.1,yellow,0.109100397,0.025533919,0.14261796,0.003438321
ANKRD44-AS1,yellow,0.202300994,3.02149E-05,0.742846591,1.11558E-74
PPP2R2DP1,yellow,0.009524503,0.845875457,0.316066634,3.57076E-11
LINC02723,yellow,0.321677636,1.53017E-11,0.275326832,1.00383E-08
LINC01891,yellow,0.14009683,0.004061737,0.709381544,2.45207E-65
TMSB15B-AS1,yellow,0.266616964,2.99314E-08,0.586669807,4.17507E-40
PA2G4P6,yellow,-0.136125676,0.005252891,0.29709433,5.51066E-10
FAM192BP,yellow,-0.034486504,0.481419261,0.35647906,5.32325E-14
MORF4L1P5,yellow,0.048488907,0.322095643,0.388092251,1.64157E-16
AL359885.1,yellow,0.193628236,6.62271E-05,0.479782818,1.65179E-25
TAPBP,yellow,0.158500335,0.001132607,0.319406209,2.16095E-11
FAM238B,yellow,0.011121321,0.820443413,0.235383292,1.10246E-06
AL590103.1,yellow,-0.001427451,0.97675938,0.35023555,1.54929E-13
CAP1P2,yellow,0.111843566,0.022036991,0.427746289,4.54865E-20
LINC00384,yellow,0.130377867,0.007535333,0.547150476,4.3156E-34
AP001057.1,yellow,0.168774352,0.000521771,0.480554534,1.34913E-25
AL122008.2,yellow,-0.049087272,0.316153309,0.226966491,2.68703E-06
P2RY10BP,yellow,-0.086607088,0.07658807,0.086121878,0.078259168
AL139415.1,yellow,0.06311569,0.197268709,0.532469606,4.70212E-32
IGHV3-43,yellow,0.073173868,0.134819905,0.224301133,3.538E-06
TMEM114,yellow,0.155855149,0.001372738,0.214151896,9.78421E-06
AC069304.1,yellow,0.059344408,0.2254399,0.114779151,0.018762119
TTTY19,yellow,0.008302032,0.865455588,0.057006947,0.244276459
AC074366.1,yellow,0.069950734,0.152909518,0.361593225,2.18001E-14
IGHD4-11,yellow,0.109643311,0.024806137,0.544065354,1.179E-33
AC093311.1,yellow,0.206016471,2.13645E-05,0.577608671,1.1813E-38
LINC01412,yellow,0.267753632,2.60111E-08,0.571606797,1.02161E-37
LINC02576,yellow,0.181119078,0.000193611,0.701365516,2.70763E-63
AC092809.2,yellow,0.257214542,9.32444E-08,0.269110192,2.19797E-08
HLA-DQB2,yellow,0.284638976,2.98979E-09,0.496140103,2.02394E-27
IGKV1D-35,yellow,0.091822406,0.060393247,0.179024261,0.000230155
HNRNPDP1,yellow,-0.01370416,0.779713601,0.255143562,1.19054E-07
LINC01700,yellow,0.010937452,0.823362803,0.280282802,5.29836E-09
KATNBL1P2,yellow,0.070053786,0.152304007,0.197068717,4.87073E-05
TRBV29-1,yellow,0.292660101,1.0157E-09,0.801860151,2.65101E-95
AF127936.1,yellow,0.327225972,6.50503E-12,0.622335651,2.73464E-46
USP12PY,yellow,-0.064471141,0.187798574,0.155006536,0.001459172
AC092580.3,yellow,0.138650898,0.004463781,0.319686872,2.07105E-11
AC244453.2,yellow,0.214008974,9.92198E-06,0.495905847,2.15928E-27
PTPRN2-AS1,yellow,0.299014578,4.21487E-10,0.350184843,1.56264E-13
LINC00892,yellow,0.293636968,8.88491E-10,0.732211449,1.47572E-71
GLCCI1-DT,yellow,-0.058840989,0.229406762,0.233452548,1.35647E-06
AL161457.2,yellow,0.0862172,0.077928561,0.391004536,9.33034E-17
AC006042.2,yellow,0.070758762,0.148210409,0.657659107,2.96259E-53
AL513533.1,yellow,0.034137974,0.485863816,0.320264773,1.89728E-11
RASA4DP,yellow,0.300152409,3.59247E-10,0.46546333,6.44382E-24
TRGV2,yellow,0.309394709,9.55992E-11,0.645277521,1.04252E-50
CHRM3-AS2,yellow,0.197771207,4.57155E-05,0.762831884,5.52908E-81
AL121956.1,yellow,0.170592674,0.000452755,0.429424012,3.13836E-20
IATPR,yellow,0.209540698,1.52893E-05,0.704296474,4.93802E-64
LINC00841,yellow,0.278271238,6.87775E-09,0.159036194,0.001088944
RPS25P3,yellow,0.081728715,0.094772391,0.258876313,7.65246E-08
HMGA1P6,yellow,0.079842413,0.102667392,0.286882912,2.21796E-09
CYP2AB1P,yellow,0.018143743,0.711148438,0.208197689,1.73801E-05
AL353705.2,yellow,-0.048259621,0.324391784,0.254082795,1.34816E-07
RAD1P2,yellow,0.045790309,0.349791047,0.317627838,2.82574E-11
FHAD1-AS1,yellow,-0.086202357,0.077979965,0.074993232,0.125363058
HNRNPA1P60,yellow,-0.04005979,0.413424493,0.263301643,4.49091E-08
AL035604.1,yellow,0.049591372,0.31120313,0.425520888,7.41813E-20
CYCSP33,yellow,-0.02367071,0.628990962,0.09764447,0.045766872
RPL10P19,yellow,0.138776026,0.00442762,0.426095017,6.54101E-20
AC060234.2,yellow,0.101014268,0.038750867,0.465133534,6.99705E-24
RNASEH2B-AS1,yellow,0.041638167,0.395250275,0.390175437,1.09647E-16
LINC01765,yellow,0.127825747,0.008806783,0.403289419,8.08637E-18
IGHV3OR16-10,yellow,0.230289842,1.89779E-06,0.476589008,3.79642E-25
AC092835.1,yellow,0.126631961,0.009464557,0.351267489,1.30063E-13
HNRNPA1P30,yellow,-0.063183406,0.196787481,0.262609157,4.88468E-08
SELENOTP1,yellow,0.023663964,0.629088754,0.269868597,1.99967E-08
AC103563.7,yellow,0.179550648,0.000220409,0.70108457,3.18386E-63
AL606517.1,yellow,0.019408252,0.692010979,0.308413703,1.10266E-10
ZDHHC20P1,yellow,0.018598159,0.704249505,0.270053971,1.9539E-08
AC099681.3,yellow,0.047106935,0.336095627,0.297754572,5.02657E-10
IGKV3OR2-268,yellow,0.198674774,4.21222E-05,0.571906073,9.18374E-38
AP2B1P1,yellow,0.205810907,2.17817E-05,0.262730127,4.81357E-08
AC016683.1,yellow,-0.071861296,0.141976942,0.296372344,6.09192E-10
AL355355.2,yellow,0.151337467,0.001893438,0.317649624,2.8165E-11
LINC01781,yellow,0.18010501,0.000210564,0.719470415,5.21179E-68
AC244394.3,yellow,-0.076478056,0.118033771,0.227827338,2.4568E-06
AL390961.1,yellow,0.003983201,0.935210656,0.222111568,4.42415E-06
BCAS2P2,yellow,0.134164587,0.005950041,0.69564776,7.05676E-62
OBI1-AS1,yellow,0.135135062,0.005595285,0.399294106,1.81154E-17
AC007278.1,yellow,0.300336378,3.50062E-10,0.318607121,2.43827E-11
AP000550.2,yellow,0.103129069,0.034830563,0.136752439,0.005046118
PPP1R2P1,yellow,0.198402778,4.31748E-05,0.600581941,1.99913E-42
PTGES3P1,yellow,0.147301339,0.002505468,0.385961357,2.47313E-16
RPL12P43,yellow,0.021082712,0.666969448,0.280206762,5.35107E-09
HSPA8P20,yellow,0.138028416,0.004647667,0.441262926,2.15501E-21
BIN2P1,yellow,0.289678286,1.52331E-09,0.554228933,4.13349E-35
LINC01800,yellow,0.098017937,0.044940165,0.495024231,2.75367E-27
AL683807.2,yellow,0.168176932,0.000546499,0.193663478,6.60207E-05
LINC01934,yellow,0.271667472,1.59606E-08,0.869972853,4.0321E-130
AL713923.1,yellow,0.024107534,0.622672511,0.221758812,4.58541E-06
FAM170B-AS1,yellow,0.123236651,0.011580175,0.252717239,1.58088E-07
HLA-B,yellow,0.227889322,2.44097E-06,0.317931255,2.69968E-11
SVIL2P,yellow,0.266580732,3.00653E-08,0.624766727,9.68381E-47
MIR155HG,yellow,0.26521951,3.55381E-08,0.788608747,4.20935E-90
AL139327.2,yellow,0.072314144,0.139475558,0.178796077,0.000234504
AL593851.1,yellow,0.005606774,0.90890022,0.281405865,4.576E-09
SETP9,yellow,0.111793457,0.022096943,0.510824689,3.16185E-29
AC131097.3,yellow,0.348393574,2.11378E-13,0.299683703,3.8372E-10
AC009495.3,yellow,0.129880444,0.007769447,0.448080965,4.39082E-22
IGKV1OR2-1,yellow,0.09684703,0.047574883,0.217077031,7.33396E-06
LINC01281,yellow,0.161647472,0.000897529,0.775430258,2.74108E-85
GAPDHP34,yellow,0.079949719,0.102204709,0.406229362,4.43565E-18
LINC01055,yellow,0.158362195,0.001144121,0.660369318,7.90891E-54
LINC02154,yellow,0.22509114,3.26208E-06,0.292882214,9.85308E-10
CASP4LP,yellow,0.216104704,8.075E-06,0.589265154,1.5718E-40
LINC00402,yellow,-0.147010296,0.002555914,0.168365051,0.000538598
NFAM1,yellow,0.535692284,1.71244E-32,0.686037492,1.4287E-59
LINC01871,yellow,0.205316697,2.28167E-05,0.531521018,6.31718E-32
AC020743.3,yellow,0.177185413,0.000267454,0.438477764,4.08537E-21
RPL10P5,yellow,-0.191171831,8.22057E-05,0.212332852,1.16818E-05
GABPAP,yellow,-0.013411026,0.784308211,0.26063188,6.20134E-08
KIAA0040,yellow,0.32118029,1.65071E-11,0.364912373,1.21082E-14
HCFC1-AS1,yellow,-0.013550557,0.782120234,0.315314402,3.99501E-11
B3GALT4,yellow,0.209402164,1.54934E-05,0.373436161,2.59153E-15
AL158832.1,yellow,0.020651952,0.673377603,0.130615768,0.007425609
TM4SF19-AS1,yellow,-0.034409362,0.482401096,0.248558813,2.55295E-07
HSPE1P12,yellow,0.081336442,0.096373003,0.217093352,7.32209E-06
LINC01779,yellow,0.071079608,0.146375304,0.181614257,0.000185805
LINC01936,yellow,0.222742164,4.14929E-06,0.348271641,2.15755E-13
AL354766.2,yellow,0.017827929,0.715957071,0.166034149,0.000644422
MYCBP2-AS1,yellow,0.057247826,0.242285934,0.25066741,2.00429E-07
AP002856.3,yellow,0.046289781,0.344554592,0.202868342,2.86689E-05
PTCSC2,yellow,-0.017877174,0.715206513,0.239506058,7.03851E-07
AL445231.1,yellow,0.037208032,0.447483431,0.285691821,2.59977E-09
AC245014.1,yellow,-0.135251846,0.005553902,0.260631048,6.20196E-08
AL133466.1,yellow,0.125687666,0.010015418,0.311167572,7.3765E-11
AC006369.1,yellow,0.004633373,0.924664354,0.352543231,1.04675E-13
AC091132.2,yellow,0.100661381,0.039440109,0.378785856,9.61924E-16
AP000542.1,yellow,-0.166080978,0.000642118,-0.044860567,0.359671687
PEBP1P3,yellow,0.164089527,0.000747123,0.385991147,2.45906E-16
AC048351.1,yellow,0.092479455,0.058570028,0.491068436,8.12819E-27
SLFN14,yellow,0.05709975,0.243508221,0.369080642,5.72993E-15
AL353052.2,yellow,0.084943775,0.082439896,0.164025304,0.00075076
CCDC200,yellow,0.081678058,0.09497789,0.321916397,1.4754E-11
LINC02195,yellow,0.144497285,0.003031532,0.293725061,8.77813E-10
AC007278.2,yellow,0.23780006,8.48305E-07,0.262562807,4.91219E-08
RPS12P4,yellow,-0.212521514,1.14698E-05,0.254177583,1.33329E-07
BCL2L1-AS1,yellow,0.088052101,0.071782411,0.561234901,3.83495E-36
AP004290.1,yellow,0.011697299,0.811314474,0.258028454,8.46571E-08
IGHD7-27,yellow,0.094180223,0.054061246,0.285421636,2.69487E-09
KRTAP19-11P,yellow,0.066317928,0.175439628,0.201320342,3.30748E-05
LINC00347,yellow,-0.036939587,0.45076935,0.023137017,0.636747413
AL135929.2,yellow,0.053492426,0.27462486,0.439932751,2.92709E-21
AC068898.1,yellow,0.149644426,0.002131249,0.599103997,3.57015E-42
AL359979.2,yellow,0.086877181,0.075670484,0.396261994,3.31703E-17
SSBL2P,yellow,-0.127856627,0.008790323,0.215680436,8.42022E-06
AP003774.2,yellow,0.208917299,1.62282E-05,0.705214262,2.88576E-64
AL354695.1,yellow,0.114231985,0.019338226,0.175910321,0.000296554
IGHJ3P,yellow,0.211867113,1.22212E-05,0.650915592,7.47004E-52
AC245028.2,yellow,-0.020837151,0.670619575,0.153058268,0.00167684
C4orf51,yellow,0.068798481,0.159804682,0.146771576,0.002597979
TMEM26-AS1,yellow,0.370559804,4.38235E-15,0.381752898,5.50785E-16
BTF3P15,yellow,0.008302032,0.865455588,0.057006947,0.244276459
TRBV30,yellow,0.140580218,0.003934821,0.48178885,9.74983E-26
HNRNPA1P2,yellow,-0.107912161,0.027191233,0.293769041,8.72528E-10
AC245036.3,yellow,0.137602628,0.004777356,0.202324006,3.01507E-05
AC246785.3,yellow,-0.021871769,0.65529398,0.295482936,6.89027E-10
RPSAP2,yellow,-0.081858681,0.094246789,0.172134626,0.000400983
AL359547.1,yellow,0.060793982,0.214290764,0.256227769,1.04786E-07
DCLRE1CP1,yellow,0.258683696,7.83032E-08,0.39459106,4.6171E-17
WAKMAR2,yellow,0.1486227,0.002287661,0.540652492,3.54096E-33
AC239798.2,yellow,0.0064143,0.895849231,0.468403289,3.07993E-24
AC007384.1,yellow,0.315740462,3.74903E-11,0.833672708,1.3921E-109
HLA-DQA2,yellow,0.304937007,1.82087E-10,0.488237333,1.74858E-26
IGHJ2P,yellow,0.170621947,0.000451716,0.485027089,4.13238E-26
IGKV1OR10-1,yellow,0.185004402,0.000139779,0.428454231,3.89027E-20
AL445220.1,yellow,0.161959436,0.000876868,0.411301482,1.55206E-18
AP001056.1,yellow,0.219527031,5.74326E-06,0.369550601,5.26282E-15
ELOCP18,yellow,-0.097097597,0.047000441,0.048826636,0.318732797
AL161454.1,yellow,0.012758468,0.794563159,0.325241491,8.85101E-12
AC104623.1,yellow,0.197400542,4.72718E-05,0.308990581,1.01395E-10
RNF216-IT1,yellow,0.023674151,0.628941073,0.301607133,2.92574E-10
AL136972.1,yellow,0.072195348,0.140128453,0.506029884,1.2571E-28
SIRPG-AS1,yellow,0.23896267,7.47084E-07,0.672551557,1.75618E-56
RPL21P112,yellow,-0.013846849,0.777479853,0.176651151,0.000279306
OR2I1P,yellow,0.277579345,7.51984E-09,0.26970953,2.03977E-08
LINC01679,yellow,0.55441568,3.88248E-35,0.549573762,1.94543E-34
PSME2P1,yellow,-0.109986553,0.024355313,0.227222707,2.61643E-06
AC104837.2,yellow,0.17308495,0.000371879,0.23987871,6.75602E-07
RALBP1P2,yellow,0.030295378,0.536298308,0.26325941,4.51402E-08
ART2P,yellow,0.066564267,0.173837893,0.174830256,0.000323488
LINC01685,yellow,0.068163446,0.163703578,0.515258791,8.65142E-30
LINC01352,yellow,-0.027668263,0.572229243,0.117562964,0.016056918
LINC00426,yellow,0.286670422,2.28183E-09,0.886792044,7.3335E-142
LINC02854,yellow,0.113538214,0.020090793,0.430756586,2.33367E-20
OR7E140P,yellow,0.203518771,2.69889E-05,0.209511635,1.53319E-05
CCR12P,yellow,0.079470171,0.104285304,0.671296546,3.34034E-56
RNU7-157P,yellow,0.074391702,0.128430993,0.635272368,9.79796E-49
AC135279.1,yellow,0.018835035,0.700662819,0.184620055,0.0001444
AC092365.1,yellow,0.024997125,0.609890664,0.190549212,8.67977E-05
RPL22P20,yellow,-0.097792514,0.045437647,0.29741145,5.27275E-10
AC093484.1,yellow,0.17352216,0.000359161,0.340906767,7.31888E-13
AC008040.1,yellow,-0.043634495,0.372965671,0.307007054,1.35183E-10
RPS27P23,yellow,-0.22558513,3.10012E-06,0.242391586,5.11645E-07
AC073517.1,yellow,0.073554574,0.132796905,0.288230468,1.85149E-09
IGKV2D-30,yellow,0.180726578,0.000200015,0.566786754,5.5963E-37
RN7SL79P,yellow,0.00570135,0.907370379,0.23341224,1.36233E-06
AC073288.1,yellow,0.071258234,0.145361176,0.265148691,3.58477E-08
TFAP2E-AS1,yellow,0.253980926,1.36431E-07,0.74621701,1.0613E-75
APOBEC3G,yellow,0.348906494,1.939E-13,0.811510297,2.403E-99
CEACAMP3,yellow,0.107162483,0.028283778,0.176500765,0.00028273
IGKV1D-8,yellow,0.05072546,0.300253753,0.317301659,2.96766E-11
RPL23AP72,yellow,-0.010964714,0.822929789,0.224439225,3.48821E-06
IGKV1-37,yellow,0.135367675,0.00551313,0.441973634,1.82875E-21
AC108718.1,yellow,0.176419972,0.000284585,0.55904044,8.125E-36
IGKV3-20,yellow,0.142838529,0.003388139,0.512638922,1.86485E-29
RN7SL51P,yellow,-0.029892168,0.54173869,0.078068127,0.110560953
LILRA4,yellow,0.378572577,1.00104E-15,0.716035148,4.36589E-67
IGKV1D-33,yellow,0.180231024,0.000208384,0.492832584,5.02469E-27
TRBVA,yellow,0.011757531,0.810361281,0.370950577,4.08173E-15
LILRA2,yellow,0.529350989,1.23693E-31,0.388641689,1.47623E-16
IGHJ4,yellow,0.185708561,0.000131671,0.466650145,4.78734E-24
DDX50P2,yellow,-0.069128699,0.157805114,0.257384317,9.13866E-08
AC078785.1,yellow,0.311081549,7.47019E-11,0.71839952,1.01444E-67
PSMB9,yellow,0.133350631,0.006263015,0.464638651,7.91625E-24
RPS27P20,yellow,-0.011195424,0.819267532,0.274185658,1.16087E-08
AL023653.1,yellow,0.15225558,0.00177488,0.704604684,4.12391E-64
RN7SL263P,yellow,0.077489759,0.113234801,0.298127699,4.77156E-10
AC108751.2,yellow,-0.064624106,0.186751213,0.160163539,0.001002106
SOCAR,yellow,0.185831495,0.000130302,0.386095077,2.41055E-16
IGKV1-17,yellow,0.129537807,0.007934466,0.322978946,1.25398E-11
KIR3DL2,yellow,0.219987469,5.48363E-06,0.413914532,8.97245E-19
AC096743.2,yellow,0.003631664,0.940917712,0.172291358,0.000396041
FAM214BP1,yellow,0.138469166,0.004516775,0.414569304,7.81533E-19
TNFRSF13B,yellow,0.201769322,3.1735E-05,0.788930892,3.1787E-90
RPL34P17,yellow,0.085188959,0.081555261,0.648956679,1.87854E-51
AC034238.1,yellow,0.259358031,7.22456E-08,0.740489232,5.65738E-74
RN7SL564P,yellow,0.026511152,0.588408537,0.327578971,6.15682E-12
IGKV1-8,yellow,0.126560283,0.009505406,0.335465328,1.76795E-12
AL512306.3,yellow,-0.079179898,0.105560896,0.276866103,8.24241E-09
CAP1P1,yellow,0.27757403,7.52499E-09,0.442232168,1.72258E-21
IGKV1-16,yellow,0.104502624,0.032469406,0.319513852,2.12603E-11
RPL4P1,yellow,0.158678561,0.001117909,0.781542147,1.76663E-87
SEPTIN7P6,yellow,-0.02040814,0.677015175,0.324625452,9.73448E-12
HLA-DOB,yellow,0.083220119,0.088879788,0.460260928,2.3384E-23
BET1P1,yellow,0.087228157,0.074491493,0.313393141,5.31406E-11
RN7SL160P,yellow,-0.001883943,0.969330341,0.34666961,2.82192E-13
RN7SL617P,yellow,0.085413226,0.080752833,0.18236917,0.00017447
IGKV1D-16,yellow,0.105775809,0.030404165,0.274070464,1.17798E-08
RPL29P25,yellow,-0.155656739,0.001392514,0.256122619,1.06094E-07
IGKV2-24,yellow,0.166079811,0.000642176,0.392645501,6.7697E-17
IGKV3-11,yellow,0.14979879,0.002108487,0.423317604,1.19964E-19
RN7SL586P,yellow,-0.045190823,0.356142137,0.078862947,0.106967778
AC093010.1,yellow,0.280124588,5.40861E-09,0.745116444,2.29731E-75
AC141424.1,yellow,0.095375877,0.051067444,0.290225306,1.41466E-09
ZBTB20-AS1,yellow,0.052357584,0.284950346,0.427356781,4.95649E-20
IGKV2D-24,yellow,0.082339947,0.092320729,0.194359794,6.20661E-05
AC011005.3,yellow,-0.016926063,0.729750398,0.115747064,0.017779585
TRBV11-2,yellow,0.281404338,4.57691E-09,0.721459125,1.50058E-68
IGKV1-9,yellow,0.070747465,0.148275338,0.355527725,6.27384E-14
PLEKHO2,yellow,0.46971334,2.21145E-24,0.716541938,3.19711E-67
RPL35AP34,yellow,-0.155336309,0.001425007,0.215647076,8.44795E-06
AC068298.1,yellow,-0.040401606,0.409447387,0.061589157,0.208345814
KIR3DL3,yellow,0.155857619,0.001372493,0.146348647,0.002674056
RPL35AP28,yellow,-0.035207866,0.472290695,0.215006703,8.99747E-06
IGKV1-33,yellow,0.132949511,0.006422616,0.415856833,5.95184E-19
RPL11P5,yellow,-0.076856687,0.116219465,0.186134471,0.000126983
LINC00996,yellow,0.303039554,2.38758E-10,0.829757252,1.1456E-107
AL049634.1,yellow,0.357519946,4.44455E-14,0.509690169,4.3917E-29
FAM91A3P,yellow,0.180289397,0.000207382,0.222569756,4.22277E-06
UGT1A8,yellow,0.178771997,0.000234967,0.205941217,2.15164E-05
IGKV1-39,yellow,0.198173644,4.40807E-05,0.477555551,2.95392E-25
AC107398.1,yellow,-0.147259991,0.002512579,0.245229276,3.7243E-07
IGHJ5,yellow,0.249436531,2.30896E-07,0.621204993,4.41811E-46
IGKV2D-28,yellow,0.210532762,1.39007E-05,0.400569368,1.40201E-17
SERPINB10,yellow,0.076750214,0.116727438,0.254525185,1.28012E-07
HLA-DMB,yellow,0.355906783,5.87665E-14,0.688678476,3.38925E-60
AC073288.2,yellow,0.094392977,0.053518102,0.376686532,1.4223E-15
IGKV1D-43,yellow,0.082795931,0.090525029,0.3343523,2.11298E-12
IGKV1D-17,yellow,0.082019324,0.093600348,0.192568404,7.27241E-05
IGHJ3,yellow,0.184508172,0.000145772,0.467442916,3.92293E-24
RPL7P16,yellow,-0.055928843,0.253325573,0.154636726,0.00149838
PTMAP8,yellow,-0.120167359,0.013841864,0.364816988,1.23157E-14
IGKV3-7,yellow,0.205631198,2.21528E-05,0.392657481,6.75382E-17
RN7SL842P,yellow,0.113967078,0.019622636,0.310474171,8.16548E-11
AC020983.1,yellow,-0.158300392,0.001149308,0.222981426,4.04933E-06
RN7SL861P,yellow,0.071487907,0.144065121,0.39809374,2.3034E-17
IGKV2-30,yellow,0.181375015,0.000189539,0.467781301,3.60269E-24
IGKV2D-29,yellow,0.155466655,0.001411706,0.353733214,8.5405E-14
IGKV1-12,yellow,0.113611607,0.020009993,0.282407465,4.01305E-09
AC026347.1,yellow,0.044510345,0.363438443,0.461709288,1.63696E-23
RPS3AP18,yellow,0.061174231,0.211432881,0.322841094,1.28076E-11
IGKV1-5,yellow,0.136272789,0.005203684,0.381674817,5.58968E-16
RPL7P51,yellow,0.156176171,0.001341286,0.49256582,5.40473E-27
RN7SL101P,yellow,-0.029518833,0.54680032,0.282625611,3.89967E-09
WBP1LP1,yellow,0.079204772,0.105451109,0.329935354,4.25671E-12
RN7SL761P,yellow,-0.054476875,0.26587644,-0.019455666,0.691297094
LEFTY1,yellow,0.003388994,0.94485913,0.133102158,0.006361455
